,weblink,price,ad_date,ad_views,brand,model,year,dict_params,city,generation,body,engine,mileage,transmission,drivetrain,drive,body_color,customs_cleared,engine_volume,fuel_type,damaged
2638,https://kolesa.kz/a/show/152101714,21000000.0,1 июля,7579,BYD,Han,2023.0,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 1 поколение', 'Кузов': 'седан', 'Двигатель': 'электрический', 'Пробег': '370 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'черный', 'Растаможен в Казахстане': 'Да'}",Алматы,2020 - н.в. 1 поколение,седан,,370.0,автомат,полный привод,слева,черный,Да,,,0
2639,https://kolesa.kz/a/show/154837293,21000000.0,30 июня,2151,Toyota,Camry,2023.0,"{'Город': 'Астана', 'Поколение': '2020 - н.в. XV70 рестайлинг (V75)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '100 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}",Астана,2020 - н.в. XV70 рестайлинг (V75),седан,2.5 (бензин),100.0,автомат,передний привод,слева,черный металлик,Да,2.5,бензин,0
2640,https://kolesa.kz/a/show/154865518,21000000.0,29 июня,947,Tesla,Model Y,2023.0,"{'Город': 'Алматы', 'Поколение': '2019 - н.в. 1 поколение (5YJY)', 'Кузов': 'кроссовер', 'Двигатель': 'электрический', 'Коробка передач': 'автомат', 'Привод': 'задний привод', 'Руль': 'слева', 'Цвет': 'черный', 'Растаможен в Казахстане': 'Да'}",Алматы,2019 - н.в. 1 поколение (5YJY),кроссовер,,,автомат,задний привод,слева,черный,Да,,,0
2641,https://kolesa.kz/a/show/154898570,21000000.0,3 июля,608,Mitsubishi,Outlander,2023.0,"{'Город': 'Уральск', 'Поколение': '2021 - н.в. 4 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'вариатор', 'Привод': 'полный привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}",Уральск,2021 - н.в. 4 поколение,кроссовер,2.5 (бензин),,вариатор,полный привод,слева,,Да,2.5,бензин,0
2642,https://kolesa.kz/a/show/154749537,21000000.0,27 июня,1240,Toyota,Camry,2023.0,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. XV70 рестайлинг (V75)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}",Алматы,2020 - н.в. XV70 рестайлинг (V75),седан,2.5 (бензин),,автомат,передний привод,слева,черный металлик,Да,2.5,бензин,0
2643,https://kolesa.kz/a/show/154796170,21000000.0,28 июня,2272,Toyota,Camry,2023.0,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. XV70 рестайлинг (V75)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '30 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Алматы,2020 - н.в. XV70 рестайлинг (V75),седан,2.5 (бензин),30.0,автомат,передний привод,слева,белый,Да,2.5,бензин,0
2644,https://kolesa.kz/a/show/152241794,21000000.0,29 июня,1045,Mitsubishi,Outlander,2023.0,"{'Город': 'Актау', 'Поколение': '2021 - н.в. 4 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '22 км', 'Коробка передач': 'вариатор', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'серебристый металлик', 'Растаможен в Казахстане': 'Да'}",Актау,2021 - н.в. 4 поколение,кроссовер,2.5 (бензин),22.0,вариатор,полный привод,слева,серебристый металлик,Да,2.5,бензин,0
2645,https://kolesa.kz/a/show/154256517,21000000.0,27 июня,47,Mitsubishi,Outlander,2023.0,"{'Город': 'Шымкент', 'Поколение': '2021 - н.в. 4 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'вариатор', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Шымкент,2021 - н.в. 4 поколение,кроссовер,2.5 (бензин),,вариатор,полный привод,слева,белый,Да,2.5,бензин,0
2646,https://kolesa.kz/a/show/154425750,21000000.0,30 июня,69,Kia,Sorento,2023.0,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение (MQ4/MQ4A)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'черный', 'Растаможен в Казахстане': 'Да'}",Алматы,2020 - н.в. 4 поколение (MQ4/MQ4A),кроссовер,2.5 (бензин),,автомат,полный привод,слева,черный,Да,2.5,бензин,0
2647,https://kolesa.kz/a/show/155595095,21000000.0,1 июля,90,Hyundai,Santa Fe,2023.0,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '10 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}",Алматы,2020 - н.в. 4 поколение рестайлинг,кроссовер,2.5 (бензин),10.0,автомат,полный привод,слева,белый металлик,Да,2.5,бензин,0
2648,https://kolesa.kz/a/show/154187370,21000000.0,28 июня,112,Mitsubishi,Montero Sport,2023.0,"{'Город': 'Алматы', 'Поколение': '2019 - н.в. 3 поколение рестайлинг', 'Кузов': 'внедорожник', 'Объем двигателя, л': '3 (бензин)', 'Пробег': '30 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Алматы,2019 - н.в. 3 поколение рестайлинг,внедорожник,3 (бензин),30.0,автомат,полный привод,слева,белый,Да,3.0,бензин,0
2649,https://kolesa.kz/a/show/155667122,21000000.0,3 июля,25,Toyota,RAV 4,2023.0,"{'Город': 'Алматы', 'Поколение': '2019 - н.в. 5 поколение (A5/H5)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Коробка передач': 'вариатор', 'Привод': 'полный привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}",Алматы,2019 - н.в. 5 поколение (A5/H5),кроссовер,2 (бензин),,вариатор,полный привод,слева,,Да,2.0,бензин,0
2650,https://kolesa.kz/a/show/155114695,21000000.0,30 июня,96,Toyota,Camry,2023.0,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. XV70 рестайлинг (V75)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '40 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Алматы,2020 - н.в. XV70 рестайлинг (V75),седан,2.5 (бензин),40.0,автомат,передний привод,слева,белый,Да,2.5,бензин,0
2651,https://kolesa.kz/a/show/155480125,21000000.0,28 июня,117,Haval,Dargo,2023.0,"{'Город': 'Караганда', 'Поколение': '2022 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Пробег': '1 700 км', 'Коробка передач': 'робот', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'серый', 'Растаможен в Казахстане': 'Да'}",Караганда,2022 - н.в. 1 поколение,кроссовер,2 (бензин),1700.0,робот,полный привод,слева,серый,Да,2.0,бензин,0
2652,https://kolesa.kz/a/show/154139027,21000000.0,28 июня,251,Mitsubishi,Outlander,2023.0,"{'Город': 'Алматы', 'Поколение': '2021 - н.в. 4 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '5 км', 'Коробка передач': 'вариатор', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Алматы,2021 - н.в. 4 поколение,кроссовер,2.5 (бензин),5.0,вариатор,полный привод,слева,белый,Да,2.5,бензин,0
2653,https://kolesa.kz/a/show/155404966,21000000.0,27 июня,94,Toyota,Camry,2023.0,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. XV70 рестайлинг (V75)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}",Алматы,2020 - н.в. XV70 рестайлинг (V75),седан,2.5 (бензин),,автомат,передний привод,слева,черный металлик,Да,2.5,бензин,0
2654,https://kolesa.kz/a/show/154131131,21000000.0,28 июня,32,Mitsubishi,Outlander,2023.0,"{'Город': 'Уральск', 'Поколение': '2021 - н.в. 4 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '45 км', 'Коробка передач': 'вариатор', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}",Уральск,2021 - н.в. 4 поколение,кроссовер,2.5 (бензин),45.0,вариатор,полный привод,слева,черный металлик,Да,2.5,бензин,0
2655,https://kolesa.kz/a/show/155240829,21000000.0,1 июля,34,Tesla,Model Y,2023.0,"{'Город': 'Алматы', 'Поколение': '2019 - н.в. 1 поколение (5YJY)', 'Кузов': 'кроссовер', 'Двигатель': 'электрический', 'Пробег': '1 км', 'Коробка передач': 'автомат', 'Привод': 'задний привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}",Алматы,2019 - н.в. 1 поколение (5YJY),кроссовер,,1.0,автомат,задний привод,слева,черный металлик,Да,,,0
2656,https://kolesa.kz/a/show/149099448,21000000.0,30 июня,122,Kia,Seltos,2023.0,"{'Город': 'Шымкент', 'Поколение': '2019 - н.в. 1 поколение (SP2)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.6 (бензин)', 'Пробег': '30 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}",Шымкент,2019 - н.в. 1 поколение (SP2),кроссовер,1.6 (бензин),30.0,автомат,передний привод,слева,белый металлик,Да,1.6,бензин,0
2657,https://kolesa.kz/a/show/155630372,21000000.0,2 июля,179,Kia,K5,2023.0,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 3 поколение', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '2 700 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'черный', 'Растаможен в Казахстане': 'Да'}",Астана,2020 - н.в. 3 поколение,седан,2.5 (бензин),2700.0,автомат,передний привод,слева,черный,Да,2.5,бензин,0
2658,https://kolesa.kz/a/show/154472790,21000000.0,28 июня,409,Mitsubishi,Montero Sport,2023.0,"{'Город': 'Алматы', 'Поколение': '2019 - н.в. 3 поколение рестайлинг', 'Кузов': 'внедорожник', 'Объем двигателя, л': '3 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}",Алматы,2019 - н.в. 3 поколение рестайлинг,внедорожник,3 (бензин),,автомат,полный привод,слева,белый металлик,Да,3.0,бензин,0
2659,https://kolesa.kz/a/show/154486222,21000000.0,28 июня,659,Mitsubishi,Montero Sport,2023.0,"{'Город': 'Алматы', 'Поколение': '2019 - н.в. 3 поколение рестайлинг', 'Кузов': 'внедорожник', 'Объем двигателя, л': '3 (бензин)', 'Пробег': '20 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}",Алматы,2019 - н.в. 3 поколение рестайлинг,внедорожник,3 (бензин),20.0,автомат,полный привод,слева,черный металлик,Да,3.0,бензин,0
2660,https://kolesa.kz/a/show/155487663,21000000.0,29 июня,146,Hyundai,Staria,2023.0,"{'Город': 'Алматы', 'Поколение': '2021 - н.в. 1 поколение', 'Кузов': 'минивэн', 'Объем двигателя, л': '2.2 (дизель)', 'Пробег': '50 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'серый металлик', 'Растаможен в Казахстане': 'Да'}",Алматы,2021 - н.в. 1 поколение,минивэн,2.2 (дизель),50.0,автомат,передний привод,слева,серый металлик,Да,2.2,дизель,0
2661,https://kolesa.kz/a/show/155555814,21000000.0,30 июня,65,Toyota,Camry,2023.0,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. XV70 рестайлинг (V75)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '100 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}",Алматы,2020 - н.в. XV70 рестайлинг (V75),седан,2.5 (бензин),100.0,автомат,передний привод,слева,черный металлик,Да,2.5,бензин,0
2662,https://kolesa.kz/a/show/152485822,21090000.0,2 июля,1559,Hyundai,Santa Fe,2023.0,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'черный', 'Растаможен в Казахстане': 'Да'}",Алматы,2020 - н.в. 4 поколение рестайлинг,кроссовер,2.5 (бензин),,автомат,полный привод,слева,черный,Да,2.5,бензин,0
2663,https://kolesa.kz/a/show/154651818,21100000.0,27 июня,1005,Hyundai,Santa Fe,2023.0,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '500 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}",Астана,2020 - н.в. 4 поколение рестайлинг,кроссовер,2.5 (бензин),500.0,автомат,полный привод,слева,белый металлик,Да,2.5,бензин,0
2664,https://kolesa.kz/a/show/153478742,21150000.0,1 июля,127,Hyundai,Santa Fe,2023.0,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '26 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}",Алматы,2020 - н.в. 4 поколение рестайлинг,кроссовер,2.5 (бензин),26.0,автомат,полный привод,слева,белый металлик,Да,2.5,бензин,0
2665,https://kolesa.kz/a/show/149945309,21170000.0,29 июня,3700,Kia,Sorento,2023.0,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение (MQ4/MQ4A)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '22 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'черный', 'Растаможен в Казахстане': 'Да'}",Алматы,2020 - н.в. 4 поколение (MQ4/MQ4A),кроссовер,2.5 (бензин),22.0,автомат,полный привод,слева,черный,Да,2.5,бензин,0
2666,https://kolesa.kz/a/show/153584345,21200000.0,3 июля,1209,Toyota,Fortuner,2023.0,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 2 поколение рестайлинг (N15/N16)', 'Кузов': 'внедорожник', 'Объем двигателя, л': '2.7 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Алматы,2020 - н.в. 2 поколение рестайлинг (N15/N16),внедорожник,2.7 (бензин),,автомат,полный привод,слева,белый,Да,2.7,бензин,0
2667,https://kolesa.kz/a/show/153494284,21200000.0,2 июля,8800,Kia,Sorento,2023.0,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение (MQ4/MQ4A)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '17 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}",Алматы,2020 - н.в. 4 поколение (MQ4/MQ4A),кроссовер,2.5 (бензин),17.0,автомат,полный привод,слева,белый металлик,Да,2.5,бензин,0
2668,https://kolesa.kz/a/show/154692810,21200000.0,27 июня,1183,Hyundai,Santa Fe,2023.0,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '7 000 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}",Алматы,2020 - н.в. 4 поколение рестайлинг,кроссовер,2.5 (бензин),7000.0,автомат,полный привод,слева,белый металлик,Да,2.5,бензин,0
2669,https://kolesa.kz/a/show/154698234,21200000.0,2 июля,2110,Hyundai,Santa Fe,2023.0,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '500 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}",Алматы,2020 - н.в. 4 поколение рестайлинг,кроссовер,2.5 (бензин),500.0,автомат,полный привод,слева,белый металлик,Да,2.5,бензин,0
2670,https://kolesa.kz/a/show/154918934,21200000.0,3 июля,428,Mitsubishi,Montero Sport,2023.0,"{'Город': 'Караганда', 'Поколение': '2019 - н.в. 3 поколение рестайлинг', 'Кузов': 'внедорожник', 'Объем двигателя, л': '3 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'черный', 'Растаможен в Казахстане': 'Да'}",Караганда,2019 - н.в. 3 поколение рестайлинг,внедорожник,3 (бензин),,автомат,полный привод,слева,черный,Да,3.0,бензин,0
2671,https://kolesa.kz/a/show/153429756,21200000.0,29 июня,375,Mitsubishi,Outlander,2023.0,"{'Город': 'Караганда', 'Поколение': '2021 - н.в. 4 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '18 км', 'Коробка передач': 'вариатор', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Караганда,2021 - н.в. 4 поколение,кроссовер,2.5 (бензин),18.0,вариатор,полный привод,слева,белый,Да,2.5,бензин,0
2672,https://kolesa.kz/a/show/155376021,21200000.0,26 июня,85,Toyota,Camry,2023.0,"{'Город': 'Кокшетау', 'Поколение': '2020 - н.в. XV70 рестайлинг (V75)', 'Кузов': 'седан', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Кокшетау,2020 - н.в. XV70 рестайлинг (V75),седан,2.5 (бензин),,автомат,передний привод,слева,белый,Да,2.5,бензин,0
2673,https://kolesa.kz/a/show/155663246,21200000.0,3 июля,18,Mitsubishi,Montero Sport,2023.0,"{'Город': 'Астана', 'Поколение': '2019 - н.в. 3 поколение рестайлинг', 'Кузов': 'внедорожник', 'Объем двигателя, л': '3 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}",Астана,2019 - н.в. 3 поколение рестайлинг,внедорожник,3 (бензин),,автомат,полный привод,слева,белый металлик,Да,3.0,бензин,0
2674,https://kolesa.kz/a/show/154274303,21200000.0,30 июня,302,Volkswagen,ID.6,2023.0,"{'Город': 'Астана', 'Поколение': '2021 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Двигатель': 'электрический', 'Пробег': '63 км', 'Коробка передач': 'автомат', 'Привод': 'задний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}",Астана,2021 - н.в. 1 поколение,кроссовер,,63.0,автомат,задний привод,слева,,Да,,,0
2675,https://kolesa.kz/a/show/151368324,21200000.0,28 июня,63,Hyundai,Santa Fe,2023.0,"{'Город': 'Шымкент', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '18 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'серый металлик', 'Растаможен в Казахстане': 'Да'}",Шымкент,2020 - н.в. 4 поколение рестайлинг,кроссовер,2.5 (бензин),18.0,автомат,полный привод,слева,серый металлик,Да,2.5,бензин,0
2676,https://kolesa.kz/a/show/155533164,21290000.0,3 июля,621,Kia,Sorento,2023.0,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 4 поколение (MQ4/MQ4A)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'серый', 'Растаможен в Казахстане': 'Да'}",Астана,2020 - н.в. 4 поколение (MQ4/MQ4A),кроссовер,2.5 (бензин),,автомат,полный привод,слева,серый,Да,2.5,бензин,0
2677,https://kolesa.kz/a/show/152844627,21290000.0,27 июня,400,Hyundai,Santa Fe,2023.0,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '48 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Алматы,2020 - н.в. 4 поколение рестайлинг,кроссовер,2.5 (бензин),48.0,автомат,полный привод,слева,белый,Да,2.5,бензин,0
2678,https://kolesa.kz/a/show/152844627,21290000.0,27 июня,401,Hyundai,Santa Fe,2023.0,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '48 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Алматы,2020 - н.в. 4 поколение рестайлинг,кроссовер,2.5 (бензин),48.0,автомат,полный привод,слева,белый,Да,2.5,бензин,0
2679,https://kolesa.kz/a/show/154412422,21300000.0,3 июля,1426,Mitsubishi,Outlander,2023.0,"{'Город': 'Алматы', 'Поколение': '2021 - н.в. 4 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '30 км', 'Коробка передач': 'вариатор', 'Привод': 'полный привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}",Алматы,2021 - н.в. 4 поколение,кроссовер,2.5 (бензин),30.0,вариатор,полный привод,слева,,Да,2.5,бензин,0
2680,https://kolesa.kz/a/show/152355129,21300000.0,3 июля,164,Mitsubishi,Outlander,2023.0,"{'Город': 'Астана', 'Поколение': '2021 - н.в. 4 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '674 км', 'Коробка передач': 'вариатор', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'красный металлик', 'Растаможен в Казахстане': 'Да'}",Астана,2021 - н.в. 4 поколение,кроссовер,2.5 (бензин),674.0,вариатор,полный привод,слева,красный металлик,Да,2.5,бензин,0
2681,https://kolesa.kz/a/show/150731857,21300000.0,30 июня,42,Mitsubishi,Outlander,2023.0,"{'Город': 'Атырау', 'Поколение': '2021 - н.в. 4 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '30 км', 'Коробка передач': 'вариатор', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'серый металлик', 'Растаможен в Казахстане': 'Да'}",Атырау,2021 - н.в. 4 поколение,кроссовер,2.5 (бензин),30.0,вариатор,полный привод,слева,серый металлик,Да,2.5,бензин,0
2682,https://kolesa.kz/a/show/149713054,21300000.0,2 июля,47,Kia,Sportage,2023.0,"{'Город': 'Караганда', 'Поколение': '2021 - н.в. 5 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.6 (бензин)', 'Пробег': '4 000 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Караганда,2021 - н.в. 5 поколение,кроссовер,1.6 (бензин),4000.0,автомат,передний привод,слева,белый,Да,1.6,бензин,0
2683,https://kolesa.kz/a/show/149373385,21300000.0,1 июля,48,Hyundai,Santa Fe,2023.0,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '3 000 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}",Астана,2020 - н.в. 4 поколение рестайлинг,кроссовер,2.5 (бензин),3000.0,автомат,полный привод,слева,черный металлик,Да,2.5,бензин,0
2684,https://kolesa.kz/a/show/155245706,21350000.0,3 июля,799,Hyundai,Santa Fe,2023.0,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Пробег': '2 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'серый металлик', 'Растаможен в Казахстане': 'Да'}",Астана,2020 - н.в. 4 поколение рестайлинг,кроссовер,2.5 (бензин),2.0,автомат,полный привод,слева,серый металлик,Да,2.5,бензин,0
2685,https://kolesa.kz/a/show/155589474,21350000.0,1 июля,120,Toyota,RAV 4,2023.0,"{'Город': 'Астана', 'Поколение': '2019 - н.в. 5 поколение (A5/H5)', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2 (бензин)', 'Пробег': '1 000 км', 'Коробка передач': 'вариатор', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}",Астана,2019 - н.в. 5 поколение (A5/H5),кроссовер,2 (бензин),1000.0,вариатор,полный привод,слева,белый металлик,Да,2.0,бензин,0
2686,https://kolesa.kz/a/show/155321511,21350000.0,26 июня,210,Hyundai,Santa Fe,2023.0,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 4 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '2.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'коричневый', 'Растаможен в Казахстане': 'Да'}",Алматы,2020 - н.в. 4 поколение рестайлинг,кроссовер,2.5 (бензин),,автомат,полный привод,слева,коричневый,Да,2.5,бензин,0
